asin,status,syncroPrice,amazonPrice,syncroStock,amazonStock,priceDiff,stockDiff
"0486790215","MISSING_IN_AMAZON","50",,"20",,,
"B0F8Q5Z9Z7","MATCH","121.37","121.37","20","20","0","0"
"B09YYCKP6X","PRICE_MISMATCH","41.17","41.25","0","0","-0.08","0"
"B00ABIU6JQ","MATCH","78.36","78.36","18","18","0","0"
"B007LLYCW8","MISSING_IN_AMAZON","44.94",,"3",,,
"B07XDN9BVC","MISSING_IN_AMAZON","47.74",,"20",,,
"B005IZ7C9Y","MATCH","98.01","98.01","4","4","0","0"
"B084MML516","MATCH","211.31","211.31","6","6","0","0"
"B0CHQD1LY8","MISSING_IN_AMAZON","56.75",,"20",,,
"B0D2CY1MK5","MATCH","198.51","198.51","20","20","0","0"
"B09M9VYKCV","MISSING_IN_AMAZON","74.62",,"16",,,
"B077M93Z2Z","MISSING_IN_AMAZON","51.24",,"20",,,
"B07Z5YLGXL","MISSING_IN_AMAZON","40.45",,"20",,,
"B0BT8D664P","MISSING_IN_AMAZON","72.82",,"20",,,
"B09Z6VDVL9","MISSING_IN_AMAZON","71.02",,"20",,,
"B0B7JNZRDJ","MATCH","80.01","80.01","20","20","0","0"
"1472121392","MISSING_IN_AMAZON","56.68",,"10",,,
"B0DP9945JX","MATCH","286.83","286.83","0","0","0","0"
"B00VEALZGS","MISSING_IN_AMAZON","40.45",,"20",,,
"B0DM3J267X","MATCH","94.4","94.4","20","20","0","0"
"B0BXFNK37F","MISSING_IN_AMAZON","134.16",,"20",,,
"B07GBWQBQ3","MISSING_IN_AMAZON","40.35",,"20",,,
"B0CNH2D9DK","MATCH","53.14","53.14","19","19","0","0"
"B0D39DP32T","MATCH","45.81","45.81","20","20","0","0"
"B089793GZD","MISSING_IN_AMAZON","83.12",,"20",,,
"B00BGNLQB2","MISSING_IN_AMAZON","62.15",,"20",,,
"B0BDMQKCS7","MATCH","104.49","104.49","3","3","0","0"
"B08MZSMCMQ","MISSING_IN_AMAZON","106.76",,"19",,,
"085296417X","MISSING_IN_AMAZON","156.06",,"2",,,
"B07GBQLNG6","MATCH","99.79","99.79","20","20","0","0"
"1573246204","MISSING_IN_AMAZON","48.34",,"11",,,
"B0792KDRVW","MISSING_IN_AMAZON","72.52",,"14",,,
"B0CZ789F6C","PRICE_MISMATCH","60.23","60.35","20","20","-0.12","0"
"B01N9CY36Y","MISSING_IN_AMAZON","42.31",,"20",,,
"B0032JSQ52","MISSING_IN_AMAZON","51.34",,"20",,,
"B0D234RHL2","PRICE_MISMATCH","49.44","49.54","20","20","-0.1","0"
"B0721MJ34Q","MISSING_IN_AMAZON","51.77",,"20",,,
"B07VVPSM4G","MATCH","110.81","110.81","18","18","0","0"
"B08FCQ8F2H","MISSING_IN_AMAZON","45.63",,"3",,,
"B09M8K94Q3","MISSING_IN_AMAZON","74.62",,"0",,,
"B081Y3TZTN","MISSING_IN_AMAZON","65.55",,"20",,,
"B07FB8QWC1","MISSING_IN_AMAZON","76.59",,"20",,,
"B0761YG23B","MISSING_IN_AMAZON","58.55",,"20",,,
"B07F2281D1","MISSING_IN_AMAZON","44.13",,"20",,,
"B0D54LBRW8","PRICE_AND_STOCK_MISMATCH","144.64","148.17","20","10","-3.53","10"
"B0CNX66XP2","MISSING_IN_AMAZON","0",,"0",,,
"B0D5YKBVRC","MISSING_IN_AMAZON","49.4",,"20",,,
"B07MKLN74R","MISSING_IN_AMAZON","116.22",,"20",,,
"B09YGTHVGP","MISSING_IN_AMAZON","47.64",,"20",,,
"B0DQD2ZSJ6","MATCH","92.6","92.6","20","20","0","0"
"B08F1XXMTX","MATCH","83.18","83.18","19","19","0","0"
"1101881763","MISSING_IN_AMAZON","48.66",,"14",,,
"B016VIOH4Y","MISSING_IN_AMAZON","87.2",,"20",,,
"B0D25PWNBW","MISSING_IN_AMAZON","72.97",,"20",,,
"B0CKGY21G6","MATCH","53.14","53.14","20","20","0","0"
"B013ECS7M8","MATCH","136.04","136.04","2","2","0","0"
"1584326506","MISSING_IN_AMAZON","104.14",,"7",,,
"B0D1V48XQK","MATCH","94.7","94.7","20","20","0","0"
"B0DNHL68TB","MATCH","83.78","83.78","2","2","0","0"
"0836218523","MISSING_IN_AMAZON","44.22",,"20",,,
"B098J6JQCR","MISSING_IN_AMAZON","108.71",,"20",,,
"1629144894","MISSING_IN_AMAZON","44.46",,"20",,,
"B0CNC9H4M9","MATCH","70.25","70.25","20","20","0","0"
"B0842BV59V","MISSING_IN_AMAZON","534.31",,"20",,,
"B0B8TDC1FS","MISSING_IN_AMAZON","269.17",,"4",,,
"B0FHPPH9WY","MATCH","160.94","160.94","20","20","0","0"
"1623719801","MISSING_IN_AMAZON","71.17",,"7",,,
"B003CYL6HC","MISSING_IN_AMAZON","141.7",,"20",,,
"B0DBW1559X","PRICE_MISMATCH","144.75","173.88","20","20","-29.13","0"
"B0BJDP9WXN","PRICE_MISMATCH","63.82","63.96","20","20","-0.14","0"
"B08RSLFD99","MATCH","104.99","104.99","20","20","0","0"
"B000OD3WQ2","MISSING_IN_AMAZON","422.88",,"20",,,
"B0F18SPPXN","MATCH","49.54","49.54","20","20","0","0"
"B0D9LLWBCB","MISSING_IN_AMAZON","265.14",,"17",,,
"B0141L6EDA","MATCH","256.33","256.33","20","20","0","0"
"B08DN9T5GX","MISSING_IN_AMAZON","42.17",,"20",,,
"1616492643","MISSING_IN_AMAZON","53.81",,"20",,,
"B08L3MN7HK","MATCH","96.21","96.21","4","4","0","0"
"B07CMHRCXK","MISSING_IN_AMAZON","84.73",,"20",,,
"B09PF9HGMT","MISSING_IN_AMAZON","82.83",,"11",,,
"B0B181BQJV","MATCH","179.29","179.29","20","20","0","0"
"B09KKXGGMB","MISSING_IN_AMAZON","51.24",,"20",,,
"B09Y9FJDG9","MISSING_IN_AMAZON","385.75",,"0",,,
"B00IJJQ4VI","MISSING_IN_AMAZON","97.92",,"20",,,
"B09LC45Q5X","MISSING_IN_AMAZON","101.59",,"20",,,
"B01BD9L3JS","MISSING_IN_AMAZON","200.13",,"20",,,
"B077YDWR3Y","MISSING_IN_AMAZON","2551",,"20",,,
"B0DLB1RVGM","MATCH","43.05","43.05","20","20","0","0"
"B0CYGG5TVF","MISSING_IN_AMAZON","42.24",,"20",,,
"B07QPKVN1K","MATCH","97.08","97.08","20","20","0","0"
"B0BFJKN4RW","MATCH","51.24","51.24","20","20","0","0"
"B0DCZW9G3T","MATCH","112.13","112.13","20","20","0","0"
"B0D5V6Z3GG","MATCH","87.2","87.2","20","20","0","0"
"B0C2CGZX74","MATCH","299.96","299.96","20","20","0","0"
"B08CRZFJYB","MATCH","301.2","301.2","20","20","0","0"
"B0CRT5T2DZ","MATCH","224.75","224.75","20","20","0","0"
"B0DD45V495","PRICE_MISMATCH","0","105.4","0","0","-105.4","0"
"B08W3RM861","PRICE_MISMATCH","0","202.87","0","0","-202.87","0"
"B0983VSS17","MISSING_IN_AMAZON","56.75",,"20",,,
"B0DRR8LYR7","MISSING_IN_AMAZON","114.42",,"14",,,
"B0B8DLDLWY","MISSING_IN_AMAZON","43.95",,"20",,,
"B09833XWD3","MISSING_IN_AMAZON","60.23",,"20",,,
"030682292X","MISSING_IN_AMAZON","48.29",,"7",,,
"B0DPKDBM1F","MATCH","44.13","44.13","20","20","0","0"
"B0842H52MD","MISSING_IN_AMAZON","280.45",,"20",,,
"B009LQWSPO","MISSING_IN_AMAZON","54.8",,"20",,,
"B0BCGRW62J","MISSING_IN_AMAZON","117.78",,"20",,,
"B0D2ND4541","MATCH","92.79","92.79","20","20","0","0"
"B08NT4SLK2","MISSING_IN_AMAZON","38.73",,"20",,,
"B0CCPMLVC4","MATCH","67.35","67.35","20","20","0","0"
"B07VCMMRV7","MISSING_IN_AMAZON","45.23",,"20",,,
"B0CP659ZSV","MISSING_IN_AMAZON","78.21",,"20",,,
"B095PQBDDM","MISSING_IN_AMAZON","0",,"0",,,
"B09KTFTT8P","MISSING_IN_AMAZON","38.73",,"10",,,
"B083JQSGRC","MISSING_IN_AMAZON","60.23",,"20",,,
"B08ZD6BT9N","MISSING_IN_AMAZON","45.94",,"9",,,
"1584793643","MISSING_IN_AMAZON","110.6",,"0",,,
"B0DNN74K31","MATCH","103.4","103.4","19","19","0","0"
"B00JBB0W20","MISSING_IN_AMAZON","71.17",,"20",,,
"B07ZRVZGP7","MISSING_IN_AMAZON","40.51",,"20",,,
"B0BJNPHVHD","MATCH","56.63","56.63","20","20","0","0"
"B07S3STFM8","MISSING_IN_AMAZON","91.79",,"20",,,
"1580057764","MISSING_IN_AMAZON","54.81",,"20",,,
"B0CP6NCPSX","PRICE_MISMATCH","0","45.73","0","0","-45.73","0"
"B01LGUTLVQ","MISSING_IN_AMAZON","53.27",,"20",,,
"B0F7XP2XPC","MATCH","204.55","204.55","14","14","0","0"
"B0CSG92NM4","MISSING_IN_AMAZON","113.57",,"0",,,
"B087RFJH34","MISSING_IN_AMAZON","101.41",,"20",,,
"B01273KVHE","MISSING_IN_AMAZON","65.68",,"10",,,
"B0B3LZN6MM","MATCH","78.37","78.37","20","20","0","0"
"B003O31U86","MISSING_IN_AMAZON","51.61",,"20",,,
"039916040X","MISSING_IN_AMAZON","56.48",,"12",,,
"B001F0NONE","MISSING_IN_AMAZON","80.89",,"7",,,
"B0BGT22VJ3","MATCH","108.78","108.78","20","20","0","0"
"B08PBVC8WJ","MATCH","92.79","92.79","20","20","0","0"
"B06XTVMF4H","MISSING_IN_AMAZON","192.14",,"2",,,
"B09ZYBZVB4","MISSING_IN_AMAZON","134.08",,"20",,,
"B0C3RKBKH6","MATCH","100.16","100.16","0","0","0","0"
"B09GMNNVGY","MATCH","53.03","53.03","20","20","0","0"
"B08HFSWPKJ","MISSING_IN_AMAZON","101.59",,"20",,,
"B0DP8SLW4Q","MATCH","90.8","90.8","8","8","0","0"
"B081RLXRNK","MISSING_IN_AMAZON","216.69",,"20",,,
"B0DHZPTCMZ","MISSING_IN_AMAZON","49.54",,"20",,,
"B0CRYLBC53","MATCH","105.19","105.19","20","20","0","0"
"B07P6DSHR6","PRICE_MISMATCH","44.04","44.13","20","20","-0.09","0"
"B083FBTJ8N","MISSING_IN_AMAZON","165.34",,"20",,,
"B0D5QNLVFT","MATCH","106.99","106.99","20","20","0","0"
"B0D1VDPMT7","MATCH","108.78","108.78","20","20","0","0"
"B0D3LQZ84G","MATCH","54.95","54.95","0","0","0","0"
"B01DIUQFKW","MATCH","113.53","113.53","20","20","0","0"
"B07VTRT592","MATCH","92.79","92.79","20","20","0","0"
"B0CBK26K8M","MISSING_IN_AMAZON","114.42",,"20",,,
"B079NJ9ZWR","MISSING_IN_AMAZON","77.47",,"20",,,
"B0037OM496","MISSING_IN_AMAZON","56.63",,"20",,,
"B0BQ22JPW4","MISSING_IN_AMAZON","69.36",,"9",,,
"B0D9JGPRGP","MISSING_IN_AMAZON","44.04",,"20",,,
"B0CKM83GHD","MISSING_IN_AMAZON","164.87",,"20",,,
"B07D5RQBJQ","MISSING_IN_AMAZON","43.79",,"20",,,
"B0BLX8BP49","MISSING_IN_AMAZON","45.84",,"20",,,
"B00Y75X07Y","PRICE_MISMATCH","162.66","163","0","0","-0.34","0"
"B0C5QSTV3Y","MISSING_IN_AMAZON","0",,"0",,,
"B012P5QCWW","MISSING_IN_AMAZON","145.05",,"20",,,
"B003KBGX9S","MISSING_IN_AMAZON","195.13",,"20",,,
"B0DRHTS5YT","MISSING_IN_AMAZON","88.96",,"10",,,
"B009SM8EZY","MISSING_IN_AMAZON","347.77",,"6",,,
"B07K89RYH3","MISSING_IN_AMAZON","44.13",,"20",,,
"B008DJBUUO","MATCH","472.47","472.47","4","4","0","0"
"B0BWCWC8FQ","MISSING_IN_AMAZON","40.45",,"20",,,
"B0D13T8YCS","MATCH","73.18","73.18","20","20","0","0"
"B00YQ33TTQ","MISSING_IN_AMAZON","60.37",,"20",,,
"B00BQJOGXG","MISSING_IN_AMAZON","480.71",,"2",,,
"B003IG81G8","MATCH","108.78","108.78","3","3","0","0"
"B09FY86YK9","MISSING_IN_AMAZON","113.41",,"20",,,
"B0C2Z4J3N4","MATCH","100","100","16","16","0","0"
"B0001Y8UI4","MISSING_IN_AMAZON","40.53",,"0",,,
"B004P4P9EE","MISSING_IN_AMAZON","206.88",,"20",,,
"B0F9YQLM1T","MATCH","53.14","53.14","20","20","0","0"
"B0F29B4LQZ","MISSING_IN_AMAZON","0",,"0",,,
"B0BRR3X452","MISSING_IN_AMAZON","60.35",,"20",,,
"B0BX95MWBX","MISSING_IN_AMAZON","44.13",,"20",,,
"B00370A8EI","MATCH","135.56","135.56","10","10","0","0"
"B0D7PTKRVP","MISSING_IN_AMAZON","0",,"0",,,
"B0CJLK34N4","MATCH","49.54","49.54","20","20","0","0"
"B0B4VZGGVR","MISSING_IN_AMAZON","315.42",,"20",,,
"B09MYYLF68","PRICE_MISMATCH","121.37","121.62","20","20","-0.25","0"
"B0DXDN71KJ","STOCK_MISMATCH","78.98","78.98","19","0","0","19"
"B088BNJ4NF","MISSING_IN_AMAZON","86.48",,"20",,,
"B007FAZOVS","MISSING_IN_AMAZON","81.91",,"20",,,
"B0CYGXDWBT","PRICE_MISMATCH","108.07","108.29","20","20","-0.22","0"
"B0DXKWHN6M","MATCH","195.11","195.11","20","20","0","0"
"B0C84Y81BF","MATCH","87.37","87.37","20","20","0","0"
"B0DH2GGNK4","MATCH","44.13","44.13","20","20","0","0"
"B07Q1YBZXL","MATCH","91.7","91.7","20","20","0","0"
"B09Y19DV12","MISSING_IN_AMAZON","57.3",,"20",,,
"B0CVN88YVG","MISSING_IN_AMAZON","1643.41",,"20",,,
"B0851WWXHC","MISSING_IN_AMAZON","0",,"0",,,
"B002750LN2","MISSING_IN_AMAZON","62.15",,"20",,,
"B0BH4XXYCS","MISSING_IN_AMAZON","44.13",,"19",,,
"B095JQKQL7","MISSING_IN_AMAZON","51.24",,"20",,,
"B0BHHH9W8Z","MATCH","99.93","99.93","20","20","0","0"
"B0BNN9MZ7N","MISSING_IN_AMAZON","45.84",,"20",,,
"B00E0QAS34","MISSING_IN_AMAZON","42.37",,"7",,,
"B07K2KQ2GH","MISSING_IN_AMAZON","90.99",,"20",,,
"087659190X","MISSING_IN_AMAZON","52.01",,"20",,,
"B0CXMZ4YJ4","MATCH","34.58","34.58","5","5","0","0"
"B0BLY18TKL","MISSING_IN_AMAZON","37.47",,"20",,,
"B0F21CTV3F","PRICE_MISMATCH","66.58","67.54","16","16","-0.96","0"
"B0BZYLX18Z","MISSING_IN_AMAZON","100",,"20",,,
"B016QUBXL2","MATCH","67.49","67.49","2","2","0","0"
"1630760994","MISSING_IN_AMAZON","56.69",,"20",,,
"B07FSXGXJ4","MISSING_IN_AMAZON","49.44",,"19",,,
"B07Y4WXB8P","MISSING_IN_AMAZON","187.91",,"20",,,
"B0CKVHZ29F","MATCH","199.46","199.46","6","6","0","0"
"B07R4C86W9","MISSING_IN_AMAZON","58.55",,"20",,,
"B0C6DSTN95","MATCH","65.62","65.62","20","20","0","0"
"B07VR1BK3T","MISSING_IN_AMAZON","90.18",,"20",,,
"B0DKJFVFTK","MATCH","177.49","177.49","20","20","0","0"
"B0DD3XB7M1","MISSING_IN_AMAZON","576.55",,"20",,,
"B003FQ5HKY","MISSING_IN_AMAZON","87.62",,"20",,,
"B07X229YLR","MISSING_IN_AMAZON","0",,"0",,,
"B0DQ1V1H11","MISSING_IN_AMAZON","305.44",,"8",,,
"B0CGXRJ7Q7","MATCH","135.76","135.76","20","20","0","0"
"B0BG172MZW","MATCH","213.53","213.53","0","0","0","0"
"B0D6YQWZL8","PRICE_MISMATCH","0","73.74","0","0","-73.74","0"
"B0BYSL9Y2H","MATCH","127.03","127.03","20","20","0","0"
"B00802NS04","MISSING_IN_AMAZON","109.01",,"20",,,
"B0BJPRLYF8","MISSING_IN_AMAZON","63.82",,"3",,,
"B0DQ1N5R9V","MISSING_IN_AMAZON","313.78",,"2",,,
"B07BSRXZF2","MISSING_IN_AMAZON","154.06",,"20",,,
"B07DQKX68S","MISSING_IN_AMAZON","169.19",,"20",,,
"0060952407","MISSING_IN_AMAZON","47.33",,"5",,,
"B09WDMYYBP","MISSING_IN_AMAZON","65.62",,"20",,,
"B0DBXC4G7P","MATCH","96.18","96.18","3","3","0","0"
"B0DQ8FKBWL","MATCH","175.13","175.13","19","19","0","0"
"B0DPCGG95T","MATCH","78.37","78.37","20","20","0","0"
"B0F3RYRCVT","MISSING_IN_AMAZON","285.45",,"20",,,
"B095TS1G9H","MISSING_IN_AMAZON","139.85",,"20",,,
"1889609900","MISSING_IN_AMAZON","98.21",,"20",,,
"B0BPNR458Y","MATCH","56.75","56.75","20","20","0","0"
"6035003370","MISSING_IN_AMAZON","111.64",,"2",,,
"B075QVMBT9","MISSING_IN_AMAZON","267.5",,"20",,,
"B0C7V8QY9Q","MATCH","198.7","198.7","20","20","0","0"
"B0D8QMPR4M","MISSING_IN_AMAZON","0",,"0",,,
"B0DQTJZGRC","MATCH","148.35","148.35","20","20","0","0"
"B0CC2455L3","MISSING_IN_AMAZON","128.57",,"20",,,
"B0F8HPBSV3","MATCH","67.49","67.49","6","6","0","0"
"B0BT91D7HJ","MATCH","101.8","101.8","20","20","0","0"
"B0BMXJZKZC","MISSING_IN_AMAZON","114.18",,"20",,,
"B0D3WQ1272","MISSING_IN_AMAZON","83.78",,"20",,,
"B00611YB5M","MISSING_IN_AMAZON","0",,"0",,,
"B07XFFDJ7Q","MATCH","157.67","157.67","8","8","0","0"
"B07Y3ZYBLW","MISSING_IN_AMAZON","45.84",,"20",,,
"B0BNDDGRZX","PRICE_AND_STOCK_MISMATCH","334.69","342.22","20","21","-7.53","-1"
"B0CNNLZS4K","PRICE_MISMATCH","35.95","36.02","0","0","-0.07","0"
"B01NCNONF3","MISSING_IN_AMAZON","117.78",,"20",,,
"B0F4XR7BFD","MATCH","387.76","387.76","20","20","0","0"
"B0CLY266TB","MATCH","49.2","49.2","20","20","0","0"
"0321658396","MISSING_IN_AMAZON","96.95",,"0",,,
"B07B3R2WZ9","MISSING_IN_AMAZON","45.84",,"2",,,
"B08WYJLVRS","MISSING_IN_AMAZON","259.87",,"20",,,
"B0C2CDRFDJ","MISSING_IN_AMAZON","83.61",,"20",,,
"B0037VNJKW","MISSING_IN_AMAZON","164.5",,"2",,,
"0998449016","MISSING_IN_AMAZON","58.43",,"20",,,
"B0D4QD5Z28","MISSING_IN_AMAZON","87.47",,"20",,,
"B00SHINUXQ","MISSING_IN_AMAZON","76.41",,"5",,,
"B0C5MXPKSQ","MISSING_IN_AMAZON","207.7",,"20",,,
"B09VG842RT","MISSING_IN_AMAZON","90.8",,"20",,,
"B0017GXX1O","MISSING_IN_AMAZON","173.88",,"20",,,
"B0BQMHB4DT","MISSING_IN_AMAZON","76.41",,"20",,,
"B0DZ69PPTL","MATCH","48.31","48.31","20","20","0","0"
"B0C1G7DCB9","MATCH","263.45","263.45","20","20","0","0"
"B0C6N97N89","MISSING_IN_AMAZON","44.85",,"20",,,
"B0DXLDDMQW","MISSING_IN_AMAZON","809.58",,"5",,,
"B0B5N1P7F3","MATCH","129.82","129.82","20","20","0","0"
"B0D22B76SF","MATCH","364.17","364.17","20","20","0","0"
"B014GMXR16","MISSING_IN_AMAZON","0",,"0",,,
"B005IHUTPG","MISSING_IN_AMAZON","35.63",,"20",,,
"B095YH8YNZ","MATCH","76.57","76.57","20","20","0","0"
"B09KB8GGQK","MISSING_IN_AMAZON","62.21",,"20",,,
"B07M62L77L","MISSING_IN_AMAZON","290.44",,"20",,,
"B09R9G113N","MATCH","45.94","45.94","20","20","0","0"
"1890348074","MISSING_IN_AMAZON","50.43",,"20",,,
"1487523971","MISSING_IN_AMAZON","90.92",,"7",,,
"B0CQZ56B74","MISSING_IN_AMAZON","101.42",,"20",,,
"B07PZ6G5N5","MISSING_IN_AMAZON","79.78",,"5",,,
"B003KIPSK6","MISSING_IN_AMAZON","367.77",,"20",,,
"0345377443","MISSING_IN_AMAZON","59.71",,"20",,,
"B0BBNBR79X","MISSING_IN_AMAZON","54.06",,"4",,,
"B0C58KJPH4","MATCH","53.02","53.02","20","20","0","0"
"B09CDC2N54","MISSING_IN_AMAZON","54.83",,"20",,,
"B00TH8TKNY","MISSING_IN_AMAZON","69.49",,"3",,,
"B0D3CGGDTH","MATCH","51.24","51.24","10","10","0","0"
"B0BQLMNCYD","MISSING_IN_AMAZON","96.38",,"17",,,
"B0CCP4JMN8","MATCH","53.14","53.14","20","20","0","0"
"B0D8153JMR","MATCH","222.66","222.66","20","20","0","0"
"B07XDF7LDR","MISSING_IN_AMAZON","63.96",,"7",,,
"B09VXHKCLH","MATCH","49.44","49.44","20","20","0","0"
"B07GRN3D7X","MISSING_IN_AMAZON","161.98",,"3",,,
"B0B96S8XLR","MISSING_IN_AMAZON","518.14",,"12",,,
"B07P2Y8685","MATCH","139.57","139.57","4","4","0","0"
"B07TJXZ88G","MISSING_IN_AMAZON","234.83",,"16",,,
"B001JNIHES","MISSING_IN_AMAZON","131.55",,"2",,,
"B089PTVXKM","MISSING_IN_AMAZON","53.14",,"20",,,
"B0CTMGKY8M","MATCH","237.58","237.58","20","20","0","0"
"B0CRFV3HFY","MISSING_IN_AMAZON","218.29",,"20",,,
"B0DDTNNNSB","MATCH","101.8","101.8","20","20","0","0"
"B0C8B1429R","MISSING_IN_AMAZON","43.95",,"20",,,
"B0F62K5X4Q","MATCH","124.99","124.99","20","20","0","0"
"B098MHD5C5","MISSING_IN_AMAZON","147.43",,"10",,,
"B0CF1Q7Y6F","MATCH","259.14","259.14","4","4","0","0"
"B0792W6PCF","MISSING_IN_AMAZON","65.76",,"20",,,
"B0CTB7YJJB","MISSING_IN_AMAZON","1543.37",,"20",,,
"B0CH4XGBN1","MISSING_IN_AMAZON","56.37",,"18",,,
"B0B9HVDMLW","PRICE_AND_STOCK_MISMATCH","211.86","214.43","20","30","-2.57","-10"
"B07QH64KC3","MISSING_IN_AMAZON","94.59",,"20",,,
"B0D13T3ZGW","MISSING_IN_AMAZON","129.5",,"6",,,
"B0BKZ5P6SC","MISSING_IN_AMAZON","85.37",,"20",,,
"B0719JV971","MISSING_IN_AMAZON","507.85",,"2",,,
"B0BRKZTTF9","MATCH","97.99","97.99","20","20","0","0"
"B09FFPFY2M","MISSING_IN_AMAZON","164.53",,"20",,,
"B081F1FCNR","MISSING_IN_AMAZON","188.32",,"4",,,
"B0F4XBSV6D","MATCH","150.15","150.15","20","20","0","0"
"B003WV5DN8","MISSING_IN_AMAZON","60.28",,"20",,,
"B0080WMO68","MISSING_IN_AMAZON","63.88",,"20",,,
"B0CJXL584C","MISSING_IN_AMAZON","104.58",,"20",,,
"1580054846","MISSING_IN_AMAZON","51.5",,"0",,,
"B07WM65GTF","MISSING_IN_AMAZON","144.75",,"20",,,
"B09CKDY682","MISSING_IN_AMAZON","208.12",,"20",,,
"B089G6XN3L","MISSING_IN_AMAZON","45.84",,"20",,,
"B07TWG9TRD","MISSING_IN_AMAZON","233.37",,"20",,,
"B003VOVW0O","MISSING_IN_AMAZON","125.2",,"0",,,
"B09Y87RKNY","MISSING_IN_AMAZON","213.51",,"20",,,
"1718500408","MISSING_IN_AMAZON","69.25",,"20",,,
"B0CRGQ23N6","MISSING_IN_AMAZON","62.03",,"20",,,
"B00H5V9S6E","MISSING_IN_AMAZON","65.6",,"20",,,
"B01ALT831M","MISSING_IN_AMAZON","63.82",,"20",,,
"B078H6892K","MISSING_IN_AMAZON","44.06",,"20",,,
"B003F4Y28O","MISSING_IN_AMAZON","55.07",,"20",,,
"B00ID8HATK","MISSING_IN_AMAZON","72.44",,"11",,,
"B07MR3DZ1N","MISSING_IN_AMAZON","99.64",,"20",,,
"B09HXK2GXD","MATCH","98.2","98.2","9","9","0","0"
"B018UTHGPE","MATCH","299.49","299.49","20","20","0","0"
"032171833X","MISSING_IN_AMAZON","137.15",,"7",,,
"B07VDLZ2YD","MATCH","322.84","322.84","20","20","0","0"
"B08MJKVQJJ","MISSING_IN_AMAZON","64.72",,"20",,,
"B07NV342S3","MISSING_IN_AMAZON","53.14",,"20",,,
"B073KS1H8M","MISSING_IN_AMAZON","174.48",,"9",,,
"B00BA4IP0M","MISSING_IN_AMAZON","56.08",,"20",,,
"B0D4V9KZMJ","MATCH","45.94","45.94","20","20","0","0"
"B004Y6H0JK","MISSING_IN_AMAZON","0",,"0",,,
"B0CK5G51KY","MISSING_IN_AMAZON","92.81",,"20",,,
"B07ZFRRN62","MISSING_IN_AMAZON","112.38",,"20",,,
"B00ZSG1EW4","MISSING_IN_AMAZON","50.53",,"3",,,
"B09LR3JHGL","MATCH","74.75","74.75","20","20","0","0"
"B0DGXPZNCS","MISSING_IN_AMAZON","238.6",,"20",,,
"B01EFPZHOO","MISSING_IN_AMAZON","32.89",,"20",,,
"B08ZMR6991","MATCH","178.92","178.92","20","20","0","0"
"1440230706","MISSING_IN_AMAZON","46.3",,"20",,,
"B0BWYK9YHD","MISSING_IN_AMAZON","53.03",,"7",,,
"B073X8M9PR","MISSING_IN_AMAZON","105.95",,"20",,,
"B0D49XXLTH","MISSING_IN_AMAZON","2154.48",,"20",,,
"B0CKCZW37G","MISSING_IN_AMAZON","125.23",,"20",,,
"1101882964","MISSING_IN_AMAZON","54.85",,"3",,,
"B0BS6H6XV2","MATCH","97.3","97.3","20","20","0","0"
"B086X6FVZP","MISSING_IN_AMAZON","84.84",,"20",,,
"B0CP3MZXVH","MISSING_IN_AMAZON","348.69",,"20",,,
"B09MKKD6BK","MATCH","121.55","121.55","4","4","0","0"
"B08C4Y3MNP","MATCH","630.88","630.88","20","20","0","0"
"B0CJR7FXRP","MISSING_IN_AMAZON","142.95",,"7",,,
"B0B8WCFNJL","MATCH","100","100","20","20","0","0"
"B0CHFDJT2M","MISSING_IN_AMAZON","40.45",,"20",,,
"B0C56NSS47","MATCH","94.59","94.59","20","20","0","0"
"B0CF5HDGV9","MATCH","412.48","412.48","20","20","0","0"
"B0BVZFJ6CG","MISSING_IN_AMAZON","0",,"0",,,
"B003AVPUZQ","MISSING_IN_AMAZON","389.33",,"15",,,
"B000QWPWDM","MISSING_IN_AMAZON","99.93",,"20",,,
"B0CFDDQW9C","MISSING_IN_AMAZON","85.41",,"20",,,
"B00FGZ0KWM","MISSING_IN_AMAZON","139.01",,"20",,,
"B0CFY3ZQH3","MISSING_IN_AMAZON","40.45",,"20",,,
"B0DRVTJZTD","MATCH","54.65","54.65","20","20","0","0"
"B0DJM5BYRG","MATCH","112.38","112.38","20","20","0","0"
"B0CPLQT8M6","MATCH","251.22","251.22","20","20","0","0"
"B0009VRSRS","MISSING_IN_AMAZON","49.77",,"5",,,
"B07P5W4L4F","MISSING_IN_AMAZON","237.03",,"20",,,
"B09DY341TF","PRICE_AND_STOCK_MISMATCH","93.43","88.74","20","30","4.69","-10"
"B0C3VHN6RL","MISSING_IN_AMAZON","106.99",,"20",,,
"B0DK6QCQZT","MATCH","56.75","56.75","5","5","0","0"
"B08RZ3DZZD","MATCH","83.78","83.78","10","10","0","0"
"B08Y1J4ZHV","MISSING_IN_AMAZON","44.04",,"20",,,
"B01EYUO66U","MISSING_IN_AMAZON","0",,"0",,,
"B0097H031I","MATCH","77.47","77.47","20","20","0","0"
"B002Q907QU","MISSING_IN_AMAZON","60.23",,"20",,,
"B0BB7R4QSD","MISSING_IN_AMAZON","1866.44",,"2",,,
"B0C33C4F4B","PRICE_MISMATCH","385.74","386.53","20","20","-0.79","0"
"B014IDZPD6","MISSING_IN_AMAZON","63.82",,"0",,,
"B09PH9FP1X","MATCH","42.33","42.33","20","20","0","0"
"B09GV8G287","MATCH","71.17","71.17","20","20","0","0"
